County,Year,Quarter,Medication_Assisted_Treatment,beneficiaries,status,annotation,annotation_description,Date_of_Data
Yuba,2015,Q2,Naloxone,0,F,,,5/4/2023
Yuba,2015,Q3,Naloxone,0,F,,,5/4/2023
Yuba,2015,Q4,Naloxone,0,F,,,5/4/2023
Yuba,2016,Q1,Naloxone,0,F,,,5/4/2023
Yuba,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Yuba,2016,Q3,Naloxone,0,F,,,5/4/2023
Yuba,2016,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Yuba,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Yuba,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Yuba,2017,Q3,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Yuba,2017,Q4,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Yuba,2018,Q1,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Yuba,2018,Q2,Naloxone,,F,1,cell suppressed for small numbers,5/4/2023
Yuba,2018,Q3,Naloxone,12,F,,,5/4/2023
Yuba,2018,Q4,Naloxone,23,F,,,5/4/2023
Yuba,2019,Q1,Naloxone,50,F,,,5/4/2023
Yuba,2019,Q2,Naloxone,101,F,,,5/4/2023
Yuba,2019,Q3,Naloxone,79,F,,,5/4/2023
Yuba,2019,Q4,Naloxone,52,F,,,5/4/2023
Yuba,2020,Q1,Naloxone,64,F,,,5/4/2023
Yuba,2020,Q2,Naloxone,42,F,,,5/4/2023
Yuba,2020,Q3,Naloxone,59,F,,,5/4/2023
Yuba,2020,Q4,Naloxone,50,F,,,5/4/2023
Yuba,2021,Q1,Naloxone,64,F,,,5/4/2023
Yuba,2021,Q2,Naloxone,90,F,,,5/4/2023
Yuba,2021,Q3,Naloxone,80,F,,,5/4/2023
Yuba,2021,Q4,Naloxone,65,F,,,5/4/2023
Yuba,2022,Q1,Naloxone,31,F,,,5/4/2023
Yuba,2022,Q2,Naloxone,15,P,,,5/4/2023
Yuba,2022,Q3,Naloxone,12,P,,,5/4/2023
Yuba,2022,Q4,Naloxone,,P,1,cell suppressed for small numbers,5/4/2023
Alameda,2010,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Alameda,2010,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Alameda,2010,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Alameda,2010,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Alameda,2011,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Alameda,2011,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Alameda,2011,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Alameda,2011,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Alameda,2012,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Alameda,2012,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Alameda,2012,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Alameda,2012,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Alameda,2013,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Alameda,2013,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Alameda,2013,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Alameda,2013,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Alameda,2014,Q1,Naltrexone,15,F,,,5/4/2023
Alameda,2014,Q2,Naltrexone,23,F,,,5/4/2023
Alameda,2014,Q3,Naltrexone,33,F,,,5/4/2023
Alameda,2014,Q4,Naltrexone,43,F,,,5/4/2023
Alameda,2015,Q1,Naltrexone,43,F,,,5/4/2023
Alameda,2015,Q2,Naltrexone,52,F,,,5/4/2023
Alameda,2015,Q3,Naltrexone,58,F,,,5/4/2023
Alameda,2015,Q4,Naltrexone,88,F,,,5/4/2023
Alameda,2016,Q1,Naltrexone,103,F,,,5/4/2023
Alameda,2016,Q2,Naltrexone,120,F,,,5/4/2023
Alameda,2016,Q3,Naltrexone,122,F,,,5/4/2023
Alameda,2016,Q4,Naltrexone,145,F,,,5/4/2023
Alameda,2017,Q1,Naltrexone,163,F,,,5/4/2023
Alameda,2017,Q2,Naltrexone,148,F,,,5/4/2023
Alameda,2017,Q3,Naltrexone,168,F,,,5/4/2023
Alameda,2017,Q4,Naltrexone,188,F,,,5/4/2023
Alameda,2018,Q1,Naltrexone,208,F,,,5/4/2023
Alameda,2018,Q2,Naltrexone,217,F,,,5/4/2023
Alameda,2018,Q3,Naltrexone,225,F,,,5/4/2023
Alameda,2018,Q4,Naltrexone,227,F,,,5/4/2023
Alameda,2019,Q1,Naltrexone,235,F,,,5/4/2023
Alameda,2019,Q2,Naltrexone,263,F,,,5/4/2023
Alameda,2019,Q3,Naltrexone,284,F,,,5/4/2023
Alameda,2019,Q4,Naltrexone,294,F,,,5/4/2023
Alameda,2020,Q1,Naltrexone,324,F,,,5/4/2023
Alameda,2020,Q2,Naltrexone,318,F,,,5/4/2023
Alameda,2020,Q3,Naltrexone,315,F,,,5/4/2023
Alameda,2020,Q4,Naltrexone,316,F,,,5/4/2023
Alameda,2021,Q1,Naltrexone,341,F,,,5/4/2023
Alameda,2021,Q2,Naltrexone,346,F,,,5/4/2023
Alameda,2021,Q3,Naltrexone,373,F,,,5/4/2023
Alameda,2021,Q4,Naltrexone,355,F,,,5/4/2023
Alameda,2022,Q1,Naltrexone,433,F,,,5/4/2023
Alameda,2022,Q2,Naltrexone,432,P,,,5/4/2023
Alameda,2022,Q3,Naltrexone,433,P,,,5/4/2023
Alameda,2022,Q4,Naltrexone,436,P,,,5/4/2023
Amador / Alpine,2010,Q1,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2010,Q2,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2010,Q3,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2010,Q4,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2011,Q1,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2011,Q2,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2011,Q3,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2011,Q4,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2012,Q1,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2012,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2012,Q3,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2012,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2013,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2013,Q2,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2013,Q3,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2013,Q4,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2014,Q1,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2014,Q2,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2014,Q3,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2014,Q4,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2015,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2015,Q2,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2015,Q3,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2015,Q4,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2016,Q1,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2016,Q2,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2016,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2016,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2017,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2017,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2017,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2017,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2018,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2018,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2018,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2018,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2019,Q1,Naltrexone,0,F,,,5/4/2023
Amador / Alpine,2019,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2019,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2019,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2020,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2020,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2020,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2020,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2021,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2021,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2021,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2021,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2022,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2022,Q2,Naltrexone,,P,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2022,Q3,Naltrexone,,P,1,cell suppressed for small numbers,5/4/2023
Amador / Alpine,2022,Q4,Naltrexone,,P,1,cell suppressed for small numbers,5/4/2023
Butte,2010,Q1,Naltrexone,12,F,,,5/4/2023
Butte,2010,Q2,Naltrexone,13,F,,,5/4/2023
Butte,2010,Q3,Naltrexone,11,F,,,5/4/2023
Butte,2010,Q4,Naltrexone,18,F,,,5/4/2023
Butte,2011,Q1,Naltrexone,13,F,,,5/4/2023
Butte,2011,Q2,Naltrexone,16,F,,,5/4/2023
Butte,2011,Q3,Naltrexone,14,F,,,5/4/2023
Butte,2011,Q4,Naltrexone,11,F,,,5/4/2023
Butte,2012,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Butte,2012,Q2,Naltrexone,12,F,,,5/4/2023
Butte,2012,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Butte,2012,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Butte,2013,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Butte,2013,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Butte,2013,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Butte,2013,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Butte,2014,Q1,Naltrexone,12,F,,,5/4/2023
Butte,2014,Q2,Naltrexone,15,F,,,5/4/2023
Butte,2014,Q3,Naltrexone,23,F,,,5/4/2023
Butte,2014,Q4,Naltrexone,17,F,,,5/4/2023
Butte,2015,Q1,Naltrexone,17,F,,,5/4/2023
Butte,2015,Q2,Naltrexone,21,F,,,5/4/2023
Butte,2015,Q3,Naltrexone,25,F,,,5/4/2023
Butte,2015,Q4,Naltrexone,28,F,,,5/4/2023
Butte,2016,Q1,Naltrexone,42,F,,,5/4/2023
Butte,2016,Q2,Naltrexone,45,F,,,5/4/2023
Butte,2016,Q3,Naltrexone,32,F,,,5/4/2023
Butte,2016,Q4,Naltrexone,32,F,,,5/4/2023
Butte,2017,Q1,Naltrexone,45,F,,,5/4/2023
Butte,2017,Q2,Naltrexone,49,F,,,5/4/2023
Butte,2017,Q3,Naltrexone,45,F,,,5/4/2023
Butte,2017,Q4,Naltrexone,68,F,,,5/4/2023
Butte,2018,Q1,Naltrexone,59,F,,,5/4/2023
Butte,2018,Q2,Naltrexone,67,F,,,5/4/2023
Butte,2018,Q3,Naltrexone,66,F,,,5/4/2023
Butte,2018,Q4,Naltrexone,64,F,,,5/4/2023
Butte,2019,Q1,Naltrexone,53,F,,,5/4/2023
Butte,2019,Q2,Naltrexone,51,F,,,5/4/2023
Butte,2019,Q3,Naltrexone,63,F,,,5/4/2023
Butte,2019,Q4,Naltrexone,70,F,,,5/4/2023
Butte,2020,Q1,Naltrexone,68,F,,,5/4/2023
Butte,2020,Q2,Naltrexone,54,F,,,5/4/2023
Butte,2020,Q3,Naltrexone,66,F,,,5/4/2023
Butte,2020,Q4,Naltrexone,71,F,,,5/4/2023
Butte,2021,Q1,Naltrexone,70,F,,,5/4/2023
Butte,2021,Q2,Naltrexone,71,F,,,5/4/2023
Butte,2021,Q3,Naltrexone,62,F,,,5/4/2023
Butte,2021,Q4,Naltrexone,63,F,,,5/4/2023
Butte,2022,Q1,Naltrexone,79,F,,,5/4/2023
Butte,2022,Q2,Naltrexone,91,P,,,5/4/2023
Butte,2022,Q3,Naltrexone,83,P,,,5/4/2023
Butte,2022,Q4,Naltrexone,70,P,,,5/4/2023
Calaveras,2010,Q1,Naltrexone,0,F,,,5/4/2023
Calaveras,2010,Q2,Naltrexone,0,F,,,5/4/2023
Calaveras,2010,Q3,Naltrexone,0,F,,,5/4/2023
Calaveras,2010,Q4,Naltrexone,0,F,,,5/4/2023
Calaveras,2011,Q1,Naltrexone,0,F,,,5/4/2023
Calaveras,2011,Q2,Naltrexone,0,F,,,5/4/2023
Calaveras,2011,Q3,Naltrexone,0,F,,,5/4/2023
Calaveras,2011,Q4,Naltrexone,0,F,,,5/4/2023
Calaveras,2012,Q1,Naltrexone,0,F,,,5/4/2023
Calaveras,2012,Q2,Naltrexone,0,F,,,5/4/2023
Calaveras,2012,Q3,Naltrexone,0,F,,,5/4/2023
Calaveras,2012,Q4,Naltrexone,0,F,,,5/4/2023
Calaveras,2013,Q1,Naltrexone,0,F,,,5/4/2023
Calaveras,2013,Q2,Naltrexone,0,F,,,5/4/2023
Calaveras,2013,Q3,Naltrexone,0,F,,,5/4/2023
Calaveras,2013,Q4,Naltrexone,0,F,,,5/4/2023
Calaveras,2014,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2014,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2014,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2014,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2015,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2015,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2015,Q3,Naltrexone,0,F,,,5/4/2023
Calaveras,2015,Q4,Naltrexone,0,F,,,5/4/2023
Calaveras,2016,Q1,Naltrexone,0,F,,,5/4/2023
Calaveras,2016,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2016,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2016,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2017,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2017,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2017,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2017,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2018,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2018,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2018,Q3,Naltrexone,11,F,,,5/4/2023
Calaveras,2018,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2019,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2019,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2019,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2019,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2020,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2020,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2020,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2020,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2021,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2021,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2021,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2021,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2022,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Calaveras,2022,Q2,Naltrexone,12,P,,,5/4/2023
Calaveras,2022,Q3,Naltrexone,13,P,,,5/4/2023
Calaveras,2022,Q4,Naltrexone,,P,1,cell suppressed for small numbers,5/4/2023
Colusa,2010,Q1,Naltrexone,0,F,,,5/4/2023
Colusa,2010,Q2,Naltrexone,0,F,,,5/4/2023
Colusa,2010,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2010,Q4,Naltrexone,0,F,,,5/4/2023
Colusa,2011,Q1,Naltrexone,0,F,,,5/4/2023
Colusa,2011,Q2,Naltrexone,0,F,,,5/4/2023
Colusa,2011,Q3,Naltrexone,0,F,,,5/4/2023
Colusa,2011,Q4,Naltrexone,0,F,,,5/4/2023
Colusa,2012,Q1,Naltrexone,0,F,,,5/4/2023
Colusa,2012,Q2,Naltrexone,0,F,,,5/4/2023
Colusa,2012,Q3,Naltrexone,0,F,,,5/4/2023
Colusa,2012,Q4,Naltrexone,0,F,,,5/4/2023
Colusa,2013,Q1,Naltrexone,0,F,,,5/4/2023
Colusa,2013,Q2,Naltrexone,0,F,,,5/4/2023
Colusa,2013,Q3,Naltrexone,0,F,,,5/4/2023
Colusa,2013,Q4,Naltrexone,0,F,,,5/4/2023
Colusa,2014,Q1,Naltrexone,0,F,,,5/4/2023
Colusa,2014,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2014,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2014,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2015,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2015,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2015,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2015,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2016,Q1,Naltrexone,0,F,,,5/4/2023
Colusa,2016,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2016,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2016,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2017,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2017,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2017,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2017,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2018,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2018,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2018,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2018,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2019,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2019,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2019,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2019,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2020,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2020,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2020,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2020,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2021,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2021,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2021,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2021,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2022,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Colusa,2022,Q2,Naltrexone,,P,1,cell suppressed for small numbers,5/4/2023
Colusa,2022,Q3,Naltrexone,,P,1,cell suppressed for small numbers,5/4/2023
Colusa,2022,Q4,Naltrexone,,P,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2010,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2010,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2010,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2010,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2011,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2011,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2011,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2011,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2012,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2012,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2012,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2012,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2013,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2013,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2013,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2013,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2014,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Contra Costa,2014,Q2,Naltrexone,21,F,,,5/4/2023
Contra Costa,2014,Q3,Naltrexone,27,F,,,5/4/2023
Contra Costa,2014,Q4,Naltrexone,39,F,,,5/4/2023
Contra Costa,2015,Q1,Naltrexone,39,F,,,5/4/2023
Contra Costa,2015,Q2,Naltrexone,47,F,,,5/4/2023
Contra Costa,2015,Q3,Naltrexone,47,F,,,5/4/2023
Contra Costa,2015,Q4,Naltrexone,49,F,,,5/4/2023
Contra Costa,2016,Q1,Naltrexone,61,F,,,5/4/2023
Contra Costa,2016,Q2,Naltrexone,66,F,,,5/4/2023
Contra Costa,2016,Q3,Naltrexone,82,F,,,5/4/2023
Contra Costa,2016,Q4,Naltrexone,88,F,,,5/4/2023
Contra Costa,2017,Q1,Naltrexone,91,F,,,5/4/2023
Contra Costa,2017,Q2,Naltrexone,118,F,,,5/4/2023
Contra Costa,2017,Q3,Naltrexone,106,F,,,5/4/2023
Contra Costa,2017,Q4,Naltrexone,128,F,,,5/4/2023
Contra Costa,2018,Q1,Naltrexone,137,F,,,5/4/2023
Contra Costa,2018,Q2,Naltrexone,149,F,,,5/4/2023
Contra Costa,2018,Q3,Naltrexone,162,F,,,5/4/2023
Contra Costa,2018,Q4,Naltrexone,144,F,,,5/4/2023
Contra Costa,2019,Q1,Naltrexone,149,F,,,5/4/2023
Contra Costa,2019,Q2,Naltrexone,153,F,,,5/4/2023
Contra Costa,2019,Q3,Naltrexone,164,F,,,5/4/2023
Contra Costa,2019,Q4,Naltrexone,181,F,,,5/4/2023
Contra Costa,2020,Q1,Naltrexone,184,F,,,5/4/2023
Contra Costa,2020,Q2,Naltrexone,174,F,,,5/4/2023
Contra Costa,2020,Q3,Naltrexone,175,F,,,5/4/2023
Contra Costa,2020,Q4,Naltrexone,167,F,,,5/4/2023
Contra Costa,2021,Q1,Naltrexone,187,F,,,5/4/2023
Contra Costa,2021,Q2,Naltrexone,183,F,,,5/4/2023
Contra Costa,2021,Q3,Naltrexone,206,F,,,5/4/2023
Contra Costa,2021,Q4,Naltrexone,199,F,,,5/4/2023
Contra Costa,2022,Q1,Naltrexone,229,F,,,5/4/2023
Contra Costa,2022,Q2,Naltrexone,229,P,,,5/4/2023
Contra Costa,2022,Q3,Naltrexone,240,P,,,5/4/2023
Contra Costa,2022,Q4,Naltrexone,251,P,,,5/4/2023
Del Norte,2010,Q1,Naltrexone,0,F,,,5/4/2023
Del Norte,2010,Q2,Naltrexone,0,F,,,5/4/2023
Del Norte,2010,Q3,Naltrexone,0,F,,,5/4/2023
Del Norte,2010,Q4,Naltrexone,0,F,,,5/4/2023
Del Norte,2011,Q1,Naltrexone,0,F,,,5/4/2023
Del Norte,2011,Q2,Naltrexone,0,F,,,5/4/2023
Del Norte,2011,Q3,Naltrexone,0,F,,,5/4/2023
Del Norte,2011,Q4,Naltrexone,0,F,,,5/4/2023
Del Norte,2012,Q1,Naltrexone,0,F,,,5/4/2023
Del Norte,2012,Q2,Naltrexone,0,F,,,5/4/2023
Del Norte,2012,Q3,Naltrexone,0,F,,,5/4/2023
Del Norte,2012,Q4,Naltrexone,0,F,,,5/4/2023
Del Norte,2013,Q1,Naltrexone,0,F,,,5/4/2023
Del Norte,2013,Q2,Naltrexone,0,F,,,5/4/2023
Del Norte,2013,Q3,Naltrexone,0,F,,,5/4/2023
Del Norte,2013,Q4,Naltrexone,0,F,,,5/4/2023
Del Norte,2014,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Del Norte,2014,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Del Norte,2014,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Del Norte,2014,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Del Norte,2015,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Del Norte,2015,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Del Norte,2015,Q3,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Del Norte,2015,Q4,Naltrexone,0,F,,,5/4/2023
Del Norte,2016,Q1,Naltrexone,0,F,,,5/4/2023
Del Norte,2016,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Del Norte,2016,Q3,Naltrexone,0,F,,,5/4/2023
Del Norte,2016,Q4,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Del Norte,2017,Q1,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
Del Norte,2017,Q2,Naltrexone,,F,1,cell suppressed for small numbers,5/4/2023
